PMID,factor_relevance,entity,category,source_sentence,explanation
28874220,No,dementia,ADRD,"The purpose of this study is to identify which specific aspects, or facets, of Conscientiousness are most protective against cognitive impairment and whether these associations are moderated by demographic factors and/or genetic risk.",Study focuses on dementia risk factors unrelated to healthcare.
28874220,No,cognitive impairment not dementia (CIND),ADRD,Cox regression was used to test for risk of incident dementia and risk of incident cognitive impairment not dementia (CIND).,CIND is a precursor to dementia studied here.
28874220,No,"clinical, behavioral, and genetic risk factors",ADRD,"Associations were generally similar when controlling for clinical, behavioral, and genetic risk factors.",Non-healthcare factors adjusted in analysis.
28282730,Yes,psychotropic medication use,Healthcare,"Differences in anxiolytic and antipsychotic medication use were observed across racial/ethnic groups; however, race/ethnicity alone was not sufficient to explain those differences.",Medication use is a healthcare factor affecting ADRD management.
28282730,Yes,community-dwelling persons with dementia (PWD),AD/ADRD,The purpose of this study was to investigate racial/ethnic differences in psychotropic medication use across a diverse population of community-dwelling PWD,PWD is the target population for ADRD research.
27231398,No,,,,
29580209,No,Quality of Life-Alzheimer's Disease Scale (QoL-AD),AD/ADRD,"Upper limb muscle strength was found to be associated with Rey Auditory-Verbal Learning Test [...] and QoL-AD [...] In those individuals who did not need an assistive device for walking, [...] time spent in light physical activity was associated with QoL-AD test [...] Muscle strength and physical activity are factors positively associated with a better performance on the Rey Auditory-Verbal Learning Test, QoL-AD and Goldberg Depression Scale in older adults with mild to moderate cognitive impairment living in nursing homes.",QoL-AD is a validated tool for assessing quality of life in Alzheimer's patients.
29580209,No,Rey Auditory-Verbal Learning Test,AD/ADRD,"Upper limb muscle strength was found to be associated with Rey Auditory-Verbal Learning Test [...] and QoL-AD [...] In those individuals who did not need an assistive device for walking, lower limb muscle strength was associated with Rey Auditory-Verbal Learning Test [...] Muscle strength and physical activity are factors positively associated with a better performance on the Rey Auditory-Verbal Learning Test, QoL-AD and Goldberg Depression Scale in older adults with mild to moderate cognitive impairment living in nursing homes.",Rey Auditory-Verbal Learning Test is a cognitive assessment tool used in dementia research.
28329848,Yes,primary care physicians (PCPs),Healthcare,"For both PCPs and AD specialists, the subjective norm had the strongest effect on KAs' attitudes toward care seeking (β = 0.557 for PCPs, β = 0.360 for specialists).",PCPs are healthcare providers involved in AD care-seeking.
28329848,Yes,AD specialists,Healthcare,"For both PCPs and AD specialists, the subjective norm had the strongest effect on KAs' attitudes toward care seeking (β = 0.557 for PCPs, β = 0.360 for specialists).",AD specialists are healthcare providers for Alzheimer's care.
28329848,Yes,Alzheimer's disease (AD),AD/ADRD,"Early detection of Alzheimer's disease (AD) ensures that affected individuals and their caregivers can make appropriate plans for health care needs, yet many ethnic minorities delay seeking care for AD until the disease has progressed.",AD is the focus of healthcare access and care-seeking behaviors.
29633747,Yes,Dementia Clinic,Healthcare,This is a cross-sectional study in which all the outpatients included were evaluated at the Dementia Clinic in Parma (Italy).,Healthcare setting for ADRD evaluation and management.
29633747,Yes,Milan Overall Dementia Assessment,Healthcare,"21 patients with probable AD were assessed by an overall cognitive screening (Milan Overall Dementia Assessment), the evaluation of personal and instrumental autonomy (Activities of Daily Living and Instrumental Activities of Daily Living), and of dementia severity (Clinical Dementia Rating Scale).",Healthcare tool for cognitive screening in ADRD.
29633747,Yes,Clinical Dementia Rating Scale,Healthcare,"21 patients with probable AD were assessed by an overall cognitive screening (Milan Overall Dementia Assessment), the evaluation of personal and instrumental autonomy (Activities of Daily Living and Instrumental Activities of Daily Living), and of dementia severity (Clinical Dementia Rating Scale).",Healthcare tool for assessing dementia severity.
29633747,Yes,Alzheimer's Disease,AD/ADRD,"The aim of this study is to reveal associations among psychiatric symptoms and wellbeing aspects, dysfunctional lifestyles and stress-related behaviors, illness perception, personality traits, and life quality satisfaction, in order to offer a comprehensive evaluation of psychological and behavioral aspects characterizing patients with early AD.",Primary focus of the study on ADRD.
29633747,Yes,Comprehensive assessment,Healthcare,A comprehensive assessment including psychological and clinical measures should be routinely integrated in clinical practice for the evaluation of patients with early AD.,Healthcare practice for ADRD evaluation.
29658428,No,,,,
29561313,No,Alzheimer disease,AD/ADRD,"Lack of awareness about impairments is commonly found in Alzheimer disease (AD), but recent evidence suggests that patients may respond to the experience of illness despite limited awareness.",Directly refers to the condition under study.
29561313,No,task persistence,AD/ADRD,"Task persistence was determined by relative time spent doing the tasks, considering that participants would be more likely to stop performing tasks in which they had experienced failure during the first session.",Behavioral outcome measured in Alzheimer disease patients.
29554838,No,Alzheimer's disease,AD/ADRD,Sleep disturbances were found to be associated with more behavioral and psychological symptoms (BPS) in early patients with Alzheimer's disease (AD).,Directly mentions Alzheimer's disease as the condition studied.
29554838,No,Cognitive impairment-no dementia (CIND),AD/ADRD,"Community-living elderly were recruited and administered a comprehensive cognitive battery [...] and classified as no cognitive impairment (NCI), cognitive impairment-no dementia (CIND) -mild [...] and CIND-moderate [...] which is known to carry a higher risk of progression to AD.",CIND is a preclinical stage linked to Alzheimer's disease progression.
29412984,No,,,,
29394505,No,,,,
29381670,No,Alzheimer and other related dementia,ADRD,Variables that increase the odds in onset of caregiver distress included ... has Alzheimer and other related dementia; ...,Direct mention of ADRD as a client condition in the study.
29355877,Yes,emergency department (ED) use,Healthcare,"Individuals with dementia had higher rates of ED visits compared to those without dementia, although differences were attenuated in the last year of life.",ED use reflects healthcare access and quality of care for dementia patients.
29355877,Yes,dementia,AD/ADRD,"Individuals with dementia had higher rates of ED visits compared to those without dementia, although differences were attenuated in the last year of life.",Dementia is a core condition linked to healthcare utilization patterns.
29253686,No,,,,
29223173,No,Rural and Remote Memory Clinic,Healthcare,"In total, 375 consecutive patients referred by primary care practitioners to a Rural and Remote Memory Clinic were categorized into two groups based on their neurologic diagnosis, 'worried well' (cognitively normal, N=81) or 'other' (patients with any neurologic diagnosis, N=294).",Healthcare access point for memory evaluation.
29223173,No,Alzheimer's disease,AD/ADRD,"The same comparison was done between the same set of 'worried well' patients (cognitively normal, N=81) and the subgroup of patients with a diagnosis of Alzheimer's disease (N=146) from the 'other' group.",Primary neurologic diagnosis studied in the cohort.
29214414,No,,,,
29210282,No,neuropsychiatric symptoms (NPS),AD/ADRD,The aim of this study was to investigate the frequency and severity of neuropsychiatric symptoms (NPS) in patients with early onset Alzheimer's disease (EAOD) and late onset AD (LOAD).,NPS is a key feature of ADRD.
