PMID,factor_relevance,entity,category,source_sentence,explanation
26876501,Yes,less education,Education_and_Literacy,"In the Braak Stages model, less education was another significant predictor.",Education level is associated with depression in early AD.
26876501,Yes,depression,AD/ADRD,"In the Braak Stages model, less education was another significant predictor.",Depression is a symptom associated with early AD.
26876501,Yes,early AD,AD/ADRD,Depression in early AD appears to be independent of NP and NF pathology.,Early Alzheimer's disease is the condition studied.
26338311,No,,,,
26304301,No,,,,
27832826,No,,,,
27855241,No,,,,
27647568,No,Semantic dementia,ADRD,Semantic dementia (SD) is a neurodegenerative disorder characterized by loss of semantic knowledge.,Semantic dementia is a type of dementia.
27647568,No,Alzheimer disease,ADRD,Fifty-three patients with SD meeting criteria for imaging-supported semantic variant primary progressive aphasia (another term for SD) were compared with 125 patients with clinically probable Alzheimer disease.,Alzheimer disease is a type of dementia.
27647568,No,education,Education_and_Literacy,"Logistic regression controlled for sex, age, disease duration, education, overall cognitive impairment, and depression.",Education is a control variable in the study.
27618644,Yes,education,Education_and_Literacy,"When testing the association between EF and personality on IADLs in the patient sample, conceptual card sorting, informant-report Openness, and informant-report Conscientiousness all significantly predicted IADLs, after accounting for age, education, and depression.",Education is used as a covariate in the analysis.
27618644,Yes,Alzheimer disease,AD/ADRD,"In a cross-sectional analysis at a university medical center, 63 healthy older adults (median age: 67.6 years; 71% women) and 119 patients (median age: 75.0 years; 58% women) with varying degrees of AD (probable AD: 85; possible AD: 3; amnestic MCI: 31) were studied.",The study population includes patients with Alzheimer disease.
27618644,Yes,Alzheimer disease,AD/ADRD,Personality has a unique association with IADLs in patients with AD pathology that is not explained by EF.,The study investigates patients with Alzheimer disease pathology.
27598794,Yes,educational experiences,Education_and_Literacy,The aim of this study was to determine the effect of different educational experiences on nursing students' knowledge and attitudes toward people with Alzheimer's disease and to explore nursing students' knowledge and attitudes surrounding the care of people with Alzheimer's disease.,Investigates the impact of educational experiences on ADRD knowledge/attitudes.
27598794,Yes,Alzheimer's disease,AD/ADRD,The aim of this study was to determine the effect of different educational experiences on nursing students' knowledge and attitudes toward people with Alzheimer's disease and to explore nursing students' knowledge and attitudes surrounding the care of people with Alzheimer's disease.,Refers to the specific disease being studied.
27598794,Yes,Alzheimer's disease clinical experience,Education_and_Literacy,The Alzheimer's disease clinical group experienced increased knowledge and improved attitudes toward people with Alzheimer's disease compared with students who completed the online module or had no dementia-specific intervention.,Specific educational intervention impacting ADRD knowledge/attitudes.
27598794,Yes,Alzheimer's disease,AD/ADRD,The Alzheimer's disease clinical group experienced increased knowledge and improved attitudes toward people with Alzheimer's disease compared with students who completed the online module or had no dementia-specific intervention.,Refers to the specific disease being studied.
27598794,Yes,online learning module,Education_and_Literacy,The Alzheimer's disease clinical group experienced increased knowledge and improved attitudes toward people with Alzheimer's disease compared with students who completed the online module or had no dementia-specific intervention.,Specific educational intervention impacting ADRD knowledge/attitudes.
27598794,Yes,Alzheimer's disease,AD/ADRD,The Alzheimer's disease clinical group experienced increased knowledge and improved attitudes toward people with Alzheimer's disease compared with students who completed the online module or had no dementia-specific intervention.,Refers to the specific disease being studied.
27598794,Yes,Experiential learning,Education_and_Literacy,Experiential learning in the form of clinical placements increased knowledge and improved attitudes about Alzheimer's disease compared with an online module and no dementia-specific intervention.,Specific educational intervention impacting ADRD knowledge/attitudes.
27598794,Yes,Alzheimer's disease,AD/ADRD,Experiential learning in the form of clinical placements increased knowledge and improved attitudes about Alzheimer's disease compared with an online module and no dementia-specific intervention.,Refers to the specific disease being studied.
27578615,Yes,education,Education_and_Literacy,"Finally, we demonstrate the ability of our approach to identify biologically plausible SNP-education interactions relative to Alzheimer's disease status using genome-wide association study data from the Alzheimer's Disease Neuroimaging Initiative (ADNI).",Identifies interaction between education and Alzheimer's disease status.
27578615,Yes,Alzheimer's disease,AD/ADRD,"Finally, we demonstrate the ability of our approach to identify biologically plausible SNP-education interactions relative to Alzheimer's disease status using genome-wide association study data from the Alzheimer's Disease Neuroimaging Initiative (ADNI).",Refers to the disease state being studied.
27514578,Yes,education,Education_and_Literacy,"Older age (OR 1.11, 95% CI 1.0-1.2; P < .05), education (OR .6, 95% CI .4-.8; P < .05), prestroke IQCODE (Informant Questionnaire on Cognitive Decline in the Elderly; OR .78, 95% CI .1-5.9; P < .05), premorbid apathy (OR 2.03, 95% CI 1.1-3.7; P < .05), and medial temporal lobe atrophy (MTLA) (OR 6.14, 95% CI 1.4-26.2; P < .05) were independently associated with PSD at 3 months after a cerebrovascular event, whereas at 1-year follow-up older age (OR 1.1, 95% CI 1.0-1.2; P < .05), prestroke IQCODE (OR .05, 95% CI .0-.9; P < .05), MTLA (OR 1.3, 95% CI 1.0-1.6; P < .05), and APACHE II (Acute Physiology and Chronic Health Evaluation; OR .6, 95% CI .4-.9; P < .05) were independently associated with PSD.",Education level is associated with poststroke dementia risk.
27514578,Yes,PSD,AD/ADRD,"Older age (OR 1.11, 95% CI 1.0-1.2; P < .05), education (OR .6, 95% CI .4-.8; P < .05), prestroke IQCODE (Informant Questionnaire on Cognitive Decline in the Elderly; OR .78, 95% CI .1-5.9; P < .05), premorbid apathy (OR 2.03, 95% CI 1.1-3.7; P < .05), and medial temporal lobe atrophy (MTLA) (OR 6.14, 95% CI 1.4-26.2; P < .05) were independently associated with PSD at 3 months after a cerebrovascular event, whereas at 1-year follow-up older age (OR 1.1, 95% CI 1.0-1.2; P < .05), prestroke IQCODE (OR .05, 95% CI .0-.9; P < .05), MTLA (OR 1.3, 95% CI 1.0-1.6; P < .05), and APACHE II (Acute Physiology and Chronic Health Evaluation; OR .6, 95% CI .4-.9; P < .05) were independently associated with PSD.","PSD represents poststroke dementia, a type of ADRD."
27454622,No,,,,
27289466,No,,,,
26213337,Yes,Education,Education_and_Literacy,"Education, marital status, and using formal transportation services were significant predictors for PAC among Hispanic caregivers; age, education, caregiving duration, and received social support were significant for PAC among African American caregivers; and sex, education, being a spousal caregiver, satisfaction with social support, using help from homemaker and visiting nurse services, and participating in support groups were significant among White caregivers.",Education is a significant predictor for positive aspects of caregiving.
