PMID,factor_relevance,entity,category,source_sentence,explanation
28733154,Yes,Alzheimer disease (AD),ADRD,This pilot study examined community pharmacists' knowledge to provide care and services for persons with Alzheimer disease (AD) and area income-based disparities in knowledge and availability of cognitive enhancers.,The study focuses on Alzheimer's disease.
28732235,No,,,,
28711815,No,,,,
28693655,No,,,,
28678552,No,,,,
28631336,No,,,,
28629965,No,,,,
28383687,No,,,,
27892808,No,,,,
28851451,No,,,,
28813486,No,,,,
28789697,No,,,,
28662418,No,,,,
28561534,No,,,,
26519453,No,,,,
30228618,No,,,,
28793101,No,,,,
28643564,No,,,,
28639878,No,,,,
28639877,No,,,,
28458182,No,,,,
28363508,No,,,,
28263374,No,,,,
28237746,No,,,,
27755003,No,,,,
27647045,No,,,,
28594820,No,,,,
28585932,No,,,,
28632523,No,,,,
28460069,No,,,,
28215899,No,,,,
26882509,No,,,,
28542120,No,,,,
28404803,No,,,,
28410659,No,,,,
28334652,No,,,,
28322905,No,,,,
28295142,No,,,,
26081933,No,,,,
28446209,No,,,,
28426638,No,,,,
28199971,No,,,,
28413709,No,,,,
28375912,No,,,,
28275046,No,,,,
28152160,No,,,,
28131013,No,,,,
28099631,No,,,,
27724996,No,,,,
27535407,No,,,,
28350821,No,,,,
28335810,No,,,,
28323838,No,,,,
28320363,No,,,,
28412599,No,,,,
28322422,No,,,,
28267034,No,,,,
28110545,No,,,,
28067185,No,,,,
27846918,No,Alzheimer's disease,ADRD,"The top five neurological presentations, that lend themselves easily to teaching NHA were: stroke/transient ischemic attacks, alcoholism, epilepsy, Alzheimer's disease, and multiple sclerosis.",Alzheimer's disease is a type of ADRD.
27466358,No,,,,
27272538,No,,,,
27263546,No,,,,
27177979,No,Alzheimer's Disease Assessment Scale-cognitive,ADRD,Subjects underwent cognitive assessment using the Mini-Mental State Examination and the Alzheimer's Disease Assessment Scale-cognitive and depressive symptoms evaluation using the Geriatric Depression Scale.,Assessment scale used to evaluate cognitive performance related to ADRD.
27177979,No,Alzheimer's Disease Assessment Scale-cognitive,ADRD,"In the study of speech perception in noise (S/N ratio), there was statistically significant correlation between education scores (p=0.018), as well as with the Mini-Mental State Examination (p=0.002), Alzheimer's Disease Assessment Scale-cognitive (p=0.003), and Geriatric Depression Scale (p=0.022) scores.",Assessment scale used to evaluate cognitive performance related to ADRD.
27177979,No,Alzheimer's Disease Assessment Scale-cognitive,ADRD,"We found that for a one-unit increase in Alzheimer's Disease Assessment Scale-cognitive score, the S/N ratio increased on average 0.15dB, and for an increase of one year in education, the S/N ratio decreased on average 0.40dB.",Assessment scale used to evaluate cognitive performance related to ADRD.
27077945,No,,,,
28137833,No,,,,
28183277,No,,,,
28348957,No,,,,
28153054,No,,,,
28130589,No,,,,
28124971,No,,,,
28060021,No,,,,
27899432,No,,,,
27699792,No,,,,
27129917,Yes,region of residence,Neighborhood,"Education, race, and region of residence predicted cognition at diagnosis.",Geographic location impacts cognition at diagnosis.
27129917,Yes,geographic region of residence,Neighborhood,"Age of onset, geographic region of residence, and history of hypertension and congestive heart failure predicted cognitive changes.",Geographic location predicts cognitive changes.
27129917,Yes,region of residence,Neighborhood,"Cognition, gender, race, region of residence and place of residence, and a history of stroke and hypercholesterolemia predicted function at diagnosis.",Geographic location predicts function at diagnosis.
27129917,Yes,place of residence,Neighborhood,"Cognition, gender, race, region of residence and place of residence, and a history of stroke and hypercholesterolemia predicted function at diagnosis.",Physical environment predicts function at diagnosis.
27129917,Yes,place of residence,Neighborhood,Place of residence and a history of diabetes predicted functional changes.,Physical environment predicts functional changes.
27129917,Yes,region of residence,Neighborhood,"Age of onset, region of residence, and history of hypertension and psychiatric problems predicted behaviors at diagnosis.",Geographic location predicts behaviors at diagnosis.
27129917,Yes,dementia,ADRD,"We examine the effect of sociodemographic and clinical risk factors on cognitive, functional, and behavioral declines in incident dementia patients.",The study focuses on dementia patients.
27129917,Yes,cognitive,ADRD,"We examine the effect of sociodemographic and clinical risk factors on cognitive, functional, and behavioral declines in incident dementia patients.",Cognitive decline is a key aspect of dementia.
27129917,Yes,functional,ADRD,"We examine the effect of sociodemographic and clinical risk factors on cognitive, functional, and behavioral declines in incident dementia patients.",Functional decline is a key aspect of dementia.
27129917,Yes,behavioral,ADRD,"We examine the effect of sociodemographic and clinical risk factors on cognitive, functional, and behavioral declines in incident dementia patients.",Behavioral decline is a key aspect of dementia.
27001907,No,,,,
28373956,No,,,,
28069034,No,,,,
30475492,Yes,communities,Neighborhood,"In recognition of the toughness of this job and the increasing prevalence of dementia, there has been growing momentum among public policy makers and within communities and the health care system to address the challenges caregivers face.",Communities are part of the social-environmental neighborhood context.
30475492,Yes,Alzheimer's disease and related dementias,ADRD,"Family members are integral to the care, safety and overall well-being of persons with Alzheimer's disease and related dementias.",Refers to the specific disease group under investigation.
29349076,No,Alzheimer's disease,ADRD,The serotonin receptor gene (5-HT2A) has been reported to be a susceptible factor in behavioral and psychological symptoms of dementia (BPSD) in Alzheimer's disease (AD).,Identifies the specific disease being studied.
29349076,No,behavioral and psychological symptoms of dementia,ADRD,The serotonin receptor gene (5-HT2A) has been reported to be a susceptible factor in behavioral and psychological symptoms of dementia (BPSD) in Alzheimer's disease (AD).,Describes symptoms associated with Alzheimer's disease.
29349076,No,Alzheimer's disease,ADRD,Nine studies with 1899 AD patients with/without BPSD were included in this meta-analysis.,Refers to the patient population studied.
29349076,No,psychosis,ADRD,"The 102C and CC genotypes were associated with psychosis in AD (102C: <i>p</i> < 0.00001, OR [95% CI] = 3.19 [2.12-4.79]; CC: <i>p</i> < 0.00001, OR [95% CI] = 7.24 [3.60-14.59]).",Identifies a specific symptom associated with AD.
29349076,No,hallucinations,ADRD,"The TT genotype was significantly associated with hallucinations, aberrant motor behavior, and psychosis in AD (hallucinations: <i>p</i> = 0.001, OR [95% CI] = 0.52 [0.36-0.77]; aberrant motor behavior: <i>p</i> = 0.03, OR [95% CI] = 0.58 [0.35-0.95]; and psychosis: <i>p</i> = 0.002, OR [95% CI] = 0.34 [0.17-0.67]).",Identifies a specific symptom associated with AD.
29349076,No,aberrant motor behavior,ADRD,"The TT genotype was significantly associated with hallucinations, aberrant motor behavior, and psychosis in AD (hallucinations: <i>p</i> = 0.001, OR [95% CI] = 0.52 [0.36-0.77]; aberrant motor behavior: <i>p</i> = 0.03, OR [95% CI] = 0.58 [0.35-0.95]; and psychosis: <i>p</i> = 0.002, OR [95% CI] = 0.34 [0.17-0.67]).",Identifies a specific symptom associated with AD.
29349076,No,psychosis,ADRD,"The TT genotype was significantly associated with hallucinations, aberrant motor behavior, and psychosis in AD (hallucinations: <i>p</i> = 0.001, OR [95% CI] = 0.52 [0.36-0.77]; aberrant motor behavior: <i>p</i> = 0.03, OR [95% CI] = 0.58 [0.35-0.95]; and psychosis: <i>p</i> = 0.002, OR [95% CI] = 0.34 [0.17-0.67]).",Identifies a specific symptom associated with AD.
29349076,No,delusions,ADRD,"No association was observed between T102C alleles or genotypes and delusions, agitation/aggression, depression, and apathy (<i>p</i> > 0.05).",Identifies a specific symptom associated with AD.
29349076,No,agitation/aggression,ADRD,"No association was observed between T102C alleles or genotypes and delusions, agitation/aggression, depression, and apathy (<i>p</i> > 0.05).",Identifies a specific symptom associated with AD.
29349076,No,depression,ADRD,"No association was observed between T102C alleles or genotypes and delusions, agitation/aggression, depression, and apathy (<i>p</i> > 0.05).",Identifies a specific symptom associated with AD.
29349076,No,apathy,ADRD,"No association was observed between T102C alleles or genotypes and delusions, agitation/aggression, depression, and apathy (<i>p</i> > 0.05).",Identifies a specific symptom associated with AD.
29349076,No,Alzheimer's disease,ADRD,"Thus, the 5HT2A T102C might be a susceptible factor for hallucinations, aberrant motor behavior, and psychosis in AD.",Refers to the disease context of the findings.
29349076,No,behavioral and psychological symptoms of dementia,ADRD,The potential mechanism of this polymorphism in BPSD in AD requires further exploration.,Refers to the symptoms studied in the context of AD.
29349076,No,Alzheimer's disease,ADRD,The potential mechanism of this polymorphism in BPSD in AD requires further exploration.,Refers to the disease context of the findings.
29207387,No,,,,
29060937,No,,,,
29036813,No,,,,
28968240,No,,,,
28947127,No,,,,
28946566,No,,,,
28869471,No,,,,
28826185,No,,,,
28759970,No,,,,
28740740,No,,,,
28550255,No,,,,
28453487,No,,,,
28452629,No,,,,
28339399,No,,,,
28304313,No,,,,
28304308,No,,,,
28304285,No,,,,
28269767,No,,,,
28265571,No,,,,
28255200,No,Alzheimer's disease,ADRD,Subjects with Alzheimer's disease (AD) show loss of cognitive functions and change in behavioral and functional state affecting the quality of their daily life and that of their families and caregivers.,Describes the disease state and its impact on individuals.
28255200,No,cognitive functions,ADRD,Subjects with Alzheimer's disease (AD) show loss of cognitive functions and change in behavioral and functional state affecting the quality of their daily life and that of their families and caregivers.,Refers to a key aspect affected by the disease.
28255200,No,behavioral and functional state,ADRD,Subjects with Alzheimer's disease (AD) show loss of cognitive functions and change in behavioral and functional state affecting the quality of their daily life and that of their families and caregivers.,Describes changes associated with the disease progression.
28255200,No,neuropsychological assessment,ADRD,A neuropsychological assessment plays a crucial role in detecting such changes from normal conditions.,Tool used for detecting changes related to the disease.
28255200,No,clinical dementia rating,ADRD,Data were obtained from the ADNI database.,A measure used to assess dementia severity.
28255200,No,mild impairment,ADRD,"We investigated the role of twelve state-of-the-art neuropsychological tests in the automatic classification of subjects with none, mild, or severe impairment as measured by the clinical dementia rating (CDR).",Describes a stage of cognitive decline related to ADRD.
28255200,No,severe impairment,ADRD,"We investigated the role of twelve state-of-the-art neuropsychological tests in the automatic classification of subjects with none, mild, or severe impairment as measured by the clinical dementia rating (CDR).",Describes a stage of cognitive decline related to ADRD.
