PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
31177228,False,False,True,False,"The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD), but rather on mild cognitive impairment in Type 2 Diabetes patients. It also does not explore the relationship between AD/ADRD and behavioral or social factors."
31177227,True,False,True,False,The study does not directly focus on behavioral or social factors related to AD/ADRD; it focuses on nutritional biomarkers.
31177226,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31177223,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
31177209,True,True,True,True,"The study is relevant to Alzheimer's Disease or related dementias, explores the relationship between AD/ADRD and behavioral factors (subjective cognitive complaints), and is based on human data."
31158694,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
31156171,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), explores the relationship between premorbid personality traits and behavioral and psychological symptoms in AD patients, and involves human participants."
31156169,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31127788,True,True,True,True,"The study is focused on AD/ADRD, involves human participants, and explores the relationship between AD/ADRD and social determinants of health."
31127783,True,True,True,True,"The study focuses on Alzheimer's Disease (AD) and related dementias (ADRD) by examining the progression from mild cognitive impairment (MCI) to probable Alzheimer's disease dementia. It explores the relationship between neuropsychiatric symptoms (NPS), which are behavioral factors, and the risk of progression to AD. The study involves human participants, meeting all three criteria."
31127782,True,True,True,True,"The study focuses on reducing the risk of dementia in at-risk older adults through a multidomain intervention that includes lifestyle modifications such as physical activity, dietary habits, cognitive activities, and social engagement, thus meeting the AD/ADRD focus and behavioral and social factors focus criteria. It is a human study involving community-dwelling older adults."
31127776,True,True,True,True,"The study focuses on Alzheimer's Disease, explores its relationship with neuropsychiatric symptoms (a behavioral factor), and is based on human data."
31127774,True,True,True,True,"The study focuses on dementia, explores the relationship between dementia and end-of-life decisions (a social factor), and involves human participants (dementia specialists)."
